polymer_MW,LAGA,mol_MW,mol_logP,mol_TPSA,mol_melting_point,mol_Hacceptors,mol_Hdonors,mol_heteroatoms,drugpolymer,surfactant_concentration,surfactant_HLB,aqueousorganic,pH,solvent_polarity_index,particle_size,EE,LC,study,solvent,surface_area,API,SMILES,MolWt,ExactMolWt,HeavyAtomCount,RingCount,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolLogP,MolMR,TPSA,LabuteASA,NumHeteroatoms,BalabanJ,BertzCT
12.0,1.0,239.32,1.31,72.72,151.0,4,4,4,0.053,0.0,0.0,5.0,0,5.1,127.0,25.2,1.3,10.1089/jamp.2009.0759,acetone,50670.74790974977,salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,239.315,239.152143532,17,1,4,4,4,1,0,0,0.5384615384615384,1.3059999999999998,66.74510000000004,72.72,101.91856136046931,4,2.720205866139174,371.41759115181975
10.0,1.0,588.56,1.34,160.83,243.5,13,3,13,0.1,1.0,29.0,2.5,0,5.1,91.8,57.64,1.04,10.1080/10717540802174662,acetone,26474.955274038046,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.5620000000005,588.1842910839999,42,7,3,13,5,2,3,5,0.5517241379310345,1.3385999999999993,138.3454,160.83,240.229487924851,13,1.3182370054389005,1352.5325604550392
10.0,1.0,588.56,1.34,160.83,243.5,13,3,13,0.1,1.0,29.0,2.5,0,5.1,103.7,66.11,1.14,10.1080/10717540802174662,acetone,33783.71350298203,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.5620000000005,588.1842910839999,42,7,3,13,5,2,3,5,0.5517241379310345,1.3385999999999993,138.3454,160.83,240.229487924851,13,1.3182370054389005,1352.5325604550392
10.0,1.0,588.56,1.34,160.83,243.5,13,3,13,0.1,1.0,29.0,2.5,0,5.1,105.1,78.99,1.45,10.1080/10717540802174662,acetone,34702.06386747939,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,588.5620000000005,588.1842910839999,42,7,3,13,5,2,3,5,0.5517241379310345,1.3385999999999993,138.3454,160.83,240.229487924851,13,1.3182370054389005,1352.5325604550392
45.0,1.0,557.61,0.83,180.97,100.5,14,2,16,0.1,0.5,29.0,3.33,0,5.1,209.53,39.49,3.8,10.1016/j.jddst.2020.102145,acetone,137924.77961130842,cefpodoxime-proxetil,CC(C)OC(=O)OC(C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CSC(=N3)N)COC,557.6070000000001,557.125019444,37,3,2,14,10,1,1,2,0.5238095238095238,0.8270000000000005,132.25309999999996,180.97000000000003,219.9949791999882,16,1.7373262769044693,1119.6389469514086
45.0,1.0,557.61,0.83,180.97,100.5,14,2,16,0.05,0.5,29.0,3.33,0,5.1,189.4,30.68,1.51,10.1016/j.jddst.2020.102145,acetone,112696.34264292836,cefpodoxime-proxetil,CC(C)OC(=O)OC(C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CSC(=N3)N)COC,557.6070000000001,557.125019444,37,3,2,14,10,1,1,2,0.5238095238095238,0.8270000000000005,132.25309999999996,180.97000000000003,219.9949791999882,16,1.7373262769044693,1119.6389469514086
93.0,1.86,254.29,3.11,54.37,94.0,2,1,3,0.5,1.0,29.0,10.0,0,5.1,216.0,13.21,6.2,10.1016/j.colsurfb.2019.01.012,acetone,146574.14684588538,ketoprofen ,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.285,254.094294308,19,2,1,2,4,2,0,0,0.125,3.1057000000000006,72.36730000000004,54.370000000000005,111.065543735431,3,2.3400417314396122,602.4009276194483
93.0,1.86,430.72,8.84,29.46,94.0,2,1,2,0.5,1.0,29.0,10.0,0,5.1,253.0,88.25,30.62,10.1016/j.colsurfb.2019.01.012,acetone,201090.20416362907,dl-α-tocopherol,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,430.7170000000002,430.38108084,31,2,1,2,12,1,0,1,0.7931034482758621,8.840260000000002,134.3908,29.46,192.72701957879266,2,1.7382656832927927,705.4238777923209
69.9,3.0,254.29,3.11,54.37,94.0,2,1,3,0.5,1.0,29.0,10.0,0,5.1,207.0,7.91,3.8,10.1016/j.colsurfb.2019.01.012,acetone,134614.10361366905,ketoprofen ,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.285,254.094294308,19,2,1,2,4,2,0,0,0.125,3.1057000000000006,72.36730000000004,54.370000000000005,111.065543735431,3,2.3400417314396122,602.4009276194483
69.9,3.0,430.72,8.84,29.46,94.0,2,1,2,0.5,1.0,29.0,10.0,0,5.1,257.0,90.28,31.1,10.1016/j.colsurfb.2019.01.012,acetone,207499.05317695223,dl-α-tocopherol,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,430.7170000000002,430.38108084,31,2,1,2,12,1,0,1,0.7931034482758621,8.840260000000002,134.3908,29.46,192.72701957879266,2,1.7382656832927927,705.4238777923209
12.0,1.0,316.35,3.6,57.15,116.5,5,1,5,0.02,0.0,0.0,2.5,0,5.1,117.0,31.0,0.61,10.1088/2053-1591/ab63f5,acetone,43005.26183499068,combretastatin-A4,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O,316.353,316.13107374,23,2,1,5,6,2,0,0,0.2222222222222222,3.5970000000000026,89.68480000000005,57.150000000000006,135.23696164997992,5,2.3354269007566826,681.5483998383075
12.0,1.0,316.35,3.6,57.15,116.5,5,1,5,0.01,0.0,0.0,2.5,0,5.1,198.0,32.0,0.41,10.1088/2053-1591/ab63f5,acetone,123162.99839133424,combretastatin-A4,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O,316.353,316.13107374,23,2,1,5,6,2,0,0,0.2222222222222222,3.5970000000000026,89.68480000000005,57.150000000000006,135.23696164997992,5,2.3354269007566826,681.5483998383075
46.0,1.0,152.15,1.18,46.53,131.0,3,1,3,0.5,0.1,20.5,10.0,0,4.0,178.0,0.3,0.2,10.1016/j.jddst.2019.01.010,tetrahydrofuran,99538.221636339,methyl-4-hydroxybenzoate,COC(=O)C1=CC=C(C=C1)O.COC(=O)C1=CC=C(C=C1)O,304.298,304.094688232,22,2,2,6,2,2,0,0,0.125,2.357600000000001,78.89260000000003,93.06000000000002,127.09269910017,6,2.1999999567727282e-07,558.5892201634551
46.0,1.0,166.18,1.57,46.53,116.0,3,1,3,0.5,0.1,20.5,10.0,0,4.0,191.0,1.3,0.8,10.1016/j.jddst.2019.01.010,tetrahydrofuran,114608.44159560924,ethyl-4-hydroxybenzoate,CCOC(=O)C1=CC=C(C=C1)O,166.176,166.06299418,12,1,1,3,2,1,0,0,0.2222222222222222,1.5688999999999997,44.06330000000003,46.53,70.59553054443344,3,2.753742758109602,263.6070662599115
46.0,1.0,180.2,1.96,46.53,96.5,3,1,3,0.5,0.1,20.5,10.0,0,4.0,184.0,2.2,1.3,10.1016/j.jddst.2019.01.010,tetrahydrofuran,106361.76087993603,propyl-4-hydroxybenzoate,CCCOC(=O)C1=CC=C(C=C1)O,180.20299999999997,180.078644244,13,1,1,3,3,1,0,0,0.3,1.959,48.68030000000003,46.53,76.96047265883006,3,2.6111712506381335,276.7262618127396
46.0,1.0,194.23,2.35,46.53,68.5,3,1,3,0.5,0.1,20.5,10.0,0,4.0,186.0,4.9,3.1,10.1016/j.jddst.2019.01.010,tetrahydrofuran,108686.53944359248,butyl-4-hydroxybenzoate,CCCCOC(=O)C1=CC=C(C=C1)O.CCCCOC(=O)C1=CC=C(C=C1)O,388.4600000000001,388.18858861599995,28,2,2,6,8,2,0,0,0.36363636363636365,4.698200000000005,106.59460000000004,93.06000000000002,165.2823517865496,6,2.7999999174285736e-07,643.311766122489
46.0,1.0,236.31,3.52,46.53,49.8,3,1,3,0.5,0.1,20.5,10.0,0,4.0,201.0,7.4,6.6,10.1016/j.jddst.2019.01.010,tetrahydrofuran,126923.48479768123,heptyl-4-hydroxybenzoate,CCCCCCCOC(=O)c1ccc(O)cc1,236.311,236.1412445,17,1,1,3,7,1,0,0,0.5,3.5194000000000027,67.14830000000005,46.53,102.4202411164165,3,2.1877833988335254,329.8254882941489
46.0,1.0,250.34,3.91,46.53,50.0,3,1,3,0.5,0.1,20.5,10.0,0,4.0,176.0,12.3,8.9,10.1016/j.jddst.2019.01.010,tetrahydrofuran,97313.97403759744,octyl-4-hydroxybenzoate,CCCCCCCCOC(=O)C1=CC=C(C=C1)O,250.33800000000002,250.156894564,18,1,1,3,8,1,0,0,0.5333333333333333,3.9095000000000035,71.76530000000004,46.53,108.78518323081312,3,2.117836776279736,343.2612760189044
18.0,1.0,414.63,5.71,38.69,205.5,3,1,3,0.5,0.5,29.0,10.0,0,5.8,272.6,58.48,4.54,10.1016/j.jddst.2022.103743,acetonitrile,233454.13769867428,diosgenin,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,414.6300000000002,414.31339520399996,30,6,1,3,0,0,5,6,0.9259259259259259,5.713900000000007,117.70080000000007,38.69,182.52448025999155,3,1.2821987670487947,736.3902102956507
18.0,1.0,414.63,5.71,38.69,205.5,3,1,3,0.333,0.5,29.0,10.0,0,5.8,147.98,78.68,8.38,10.1016/j.jddst.2022.103743,acetonitrile,68794.84851235863,diosgenin,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,414.6300000000002,414.31339520399996,30,6,1,3,0,0,5,6,0.9259259259259259,5.713900000000007,117.70080000000007,38.69,182.52448025999155,3,1.2821987670487947,736.3902102956507
18.0,1.0,414.63,5.71,38.69,205.5,3,1,3,0.25,0.5,29.0,10.0,0,5.8,346.6,72.8,7.07,10.1016/j.jddst.2022.103743,acetonitrile,377404.4263602815,diosgenin,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,414.6300000000002,414.31339520399996,30,6,1,3,0,0,5,6,0.9259259259259259,5.713900000000007,117.70080000000007,38.69,182.52448025999155,3,1.2821987670487947,736.3902102956507
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.231,0.85,15.0,2.0,0,5.1,205.2,80.37,15.65,10.1111/iej.14072,acetone,132283.16752841155,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,0.85,15.0,2.0,0,5.1,245.8,80.14,12.39,10.1111/iej.14072,acetone,189807.61397123284,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.105,1.0,15.0,2.0,0,5.1,174.3,70.62,6.92,10.1111/iej.14072,acetone,95443.12419645819,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,0.85,15.0,2.0,0,5.1,173.3,89.67,13.66,10.1111/iej.14072,acetone,94351.10659007037,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.211,0.7,15.0,2.0,0,5.1,162.0,93.28,16.41,10.1111/iej.14072,acetone,82447.95760081054,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.211,0.7,15.0,2.0,0,5.1,154.3,87.22,15.51,10.1111/iej.14072,acetone,74796.57727706607,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,1.15,15.0,2.0,0,5.1,145.3,77.0,11.96,10.1111/iej.14072,acetone,66325.58684592655,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.267,0.7,15.0,2.0,0,5.1,155.0,91.64,19.64,10.1111/iej.14072,acetone,75476.76350249478,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,0.85,15.0,2.0,0,5.1,112.9,87.46,13.37,10.1111/iej.14072,acetone,40044.02801564348,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.143,0.85,15.0,2.0,0,5.1,159.7,85.04,10.83,10.1111/iej.14072,acetone,80123.4617804929,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.105,0.7,15.0,2.0,0,5.1,155.3,84.04,8.13,10.1111/iej.14072,acetone,75769.21436261747,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.267,1.0,15.0,2.0,0,5.1,157.2,88.64,19.12,10.1111/iej.14072,acetone,77634.53500068639,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.211,1.0,15.0,2.0,0,5.1,156.5,79.94,14.41,10.1111/iej.14072,acetone,76944.6726698846,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.211,1.0,15.0,2.0,0,5.1,140.1,96.82,16.93,10.1111/iej.14072,acetone,61663.21202058699,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,0.55,15.0,2.0,0,5.1,146.4,88.21,13.47,10.1111/iej.14072,acetone,67333.6296806839,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.133,0.7,15.0,2.0,0,5.1,140.0,78.27,9.45,10.1111/iej.14072,acetone,61575.216010359945,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.105,0.7,15.0,2.0,0,5.1,158.6,67.76,6.66,10.1111/iej.14072,acetone,79023.49594469152,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.133,1.0,15.0,2.0,0,5.1,138.4,64.78,7.95,10.1111/iej.14072,acetone,60175.82497874491,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.105,1.0,15.0,2.0,0,5.1,137.7,82.05,7.95,10.1111/iej.14072,acetone,59568.649366585596,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.059,0.85,15.0,2.0,0,5.1,148.7,15.91,0.93,10.1111/iej.14072,acetone,69465.92286245487,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.267,1.0,15.0,2.0,0,5.1,142.6,81.65,17.88,10.1111/iej.14072,acetone,63883.53262851157,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.267,0.7,15.0,2.0,0,5.1,147.1,89.7,19.3,10.1111/iej.14072,acetone,67979.06989136392,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.133,1.0,15.0,2.0,0,5.1,147.6,71.49,8.7,10.1111/iej.14072,acetone,68441.98356887036,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.294,0.85,15.0,2.0,0,5.1,150.6,92.81,21.44,10.1111/iej.14072,acetone,71252.45235677178,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.133,0.7,15.0,2.0,0,5.1,151.1,69.22,8.45,10.1111/iej.14072,acetone,71726.36160856581,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
31.0,1.0,466.98,4.1,80.67,196.0,5,1,7,0.176,0.85,15.0,2.0,0,5.1,146.5,83.24,12.81,10.1111/iej.14072,acetone,67425.64692950754,clobetasol_propionate,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,466.9770000000002,466.1922300239999,32,4,1,5,4,0,3,4,0.72,4.103100000000004,117.74280000000006,80.67000000000002,192.95647800650482,7,1.850152382108208,929.2930528942795
40.0,1.0,914.19,6.18,195.43,184.0,13,3,14,0.1,2.0,16.7,10.0,0,5.1,151.65,74.25,6.91,10.3109/10717544.2015.1039667,acetone,72249.4760552967,rapamycin,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,914.1870000000001,913.5551415880002,65,4,3,13,6,0,3,4,0.7450980392156863,6.180600000000006,245.13739999999908,195.42999999999995,386.72249157935045,14,1.7019978625273082,1755.5005702359908
40.0,1.0,285.34,3.0,38.77,131.5,3,0,4,0.1,2.0,16.7,10.0,0,5.1,137.06,91.1,8.35,10.3109/10717544.2015.1039667,acetone,59016.211608185404,piperine,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,285.3430000000001,285.136493468,21,3,0,3,3,1,1,2,0.35294117647058826,2.997200000000001,81.17000000000004,38.77,124.20334423569359,4,1.5596547149797815,571.3979945235307
12.0,1.0,256.1,2.01,90.71,217.0,5,2,7,0.2,0.5,18.0,4.0,0,5.1,142.7,64.14,11.37,10.1208/s12249-014-0235-3,acetone,63973.16226691849,lamotrigine,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.096,255.00785058399998,16,2,2,5,1,2,0,0,0.0,2.0098,64.1078,90.71,101.40220868459403,7,2.632549823314152,543.4177085952953
12.0,1.0,256.1,2.01,90.71,217.0,5,2,7,0.2,0.5,18.0,3.03,0,5.1,128.6,60.1,10.73,10.1208/s12249-014-0235-3,acetone,51955.53364136185,lamotrigine,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.096,255.00785058399998,16,2,2,5,1,2,0,0,0.0,2.0098,64.1078,90.71,101.40220868459403,7,2.632549823314152,543.4177085952953
12.0,1.0,256.1,2.01,90.71,217.0,5,2,7,0.2,0.5,18.0,2.0,0,5.1,114.3,58.59,10.49,10.1208/s12249-014-0235-3,acetone,41043.30580689732,lamotrigine,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.096,255.00785058399998,16,2,2,5,1,2,0,0,0.0,2.0098,64.1078,90.71,101.40220868459403,7,2.632549823314152,543.4177085952953
